Content,Label
"Tingkatkan Keimanan di Bulan Ramadhan, Rutan Pasangkayu Gelar Ceramah Agama
@rutanpasangkayu
#KanwilSulbar
#KumhamSulbar 
#KanwilKemenkumhamSulbar
#RutanPasangkayu 
#Rupaska 
#RutanKelasIIBPasangkayu
https://t.co/vZPlriKroH",4
"@kangenband123 @aniesbaswedan Bner bnget Bang Manto,mereka yg fitnah mereka yg bicara bohong ,mereka pula yg teriak difitnah,dibenci mereka yg bilng kok nuduh org lain ,itulah watak kadrun pesek yg bodoh dan dungu",3
"RT @an_ti_ka_drun: relawan dan pendukung anies marah dan lapor polisi saat dibilang anies itu arab.

lha anies emang orang mana?
papua kah?…",2
"@abdulaziz_hfr @nuansanet Menurut saya, dalam agama islam memang sudah ada aturannya berjilbab itu wajib. akan tetapi ada berbagai pendapat, ada yang mewajibkan berjilbab dan ada juga yang tidak mewajibkan berjilbab. Maka, siapa saja yang yakin bahwa memakai jilbab itu wajib ya laksanakanlah,",4
@Maudy_Kadrun Iya ya ��� eneng cantik udah dari sana nya ⚘️⚘️⚘️⚘️,4
"Ceramah &amp; Diskusi Agama Tingkatkan Iman &amp; Taqwa WBP Rutan Pasangkayu
@rutanpasangkayu
#KanwilSulbar
#KumhamSulbar 
#KanwilKemenkumhamSulbar
#RutanPasangkayu 
#Rupaska 
#RutanKelasIIBPasangkayu
https://t.co/hNxz4SX82L",4
"@Msimsims2ND Pahami dulu terminologi kafir dlm agamamu dengan terminologi kafir dlm agama kami, jika tak mau belajar sampai kiamat kalian ribut sama terminologi agama lain yg tdk bisa kalian intervensi Krn itu sudah baku dlm kitab suci kami, intinya banyak baca ya �",4
"Ceramah &amp; Diskusi Agama Tingkatkan Iman &amp; Taqwa WBP Rutan Pasangkayu
@rutanpasangkayu
#KanwilSulbar
#KumhamSulbar 
#KanwilKemenkumhamSulbar
#RutanPasangkayu 
#Rupaska 
#RutanKelasIIBPasangkayu
https://t.co/c96d6jDpM1",4
@KiryuuKuzuryu Mmg dlm masjid kne ada tauliah spatutnya. Tp dengar kata wilayah mmg senang dpt tauliah. Dia approve je tauliah sementara kadang2. Majlis agama wilayah mmg modern sikit ah. Tp tu la. Menteri madani ni fail betul bab sensitivity. Mmg nak kalah PRN ke mcmna,4
@meila_lef @Maudy_Kadrun Masih lebih berat aku. Nyangkul diladang rawat tanaman.,4
"@R4den_Mahasura Sesungguhnya Allah pasti menolong orang yang menolong (agama)-Nya. Sesungguhnya Allah benar-benar Maha kuat lagi Maha perkasa. (QS. Al Hajj: 40).
terlaknat lsraeI....
Tegakkan Kalimatullah
#SambutKemenanganIslam
#RamadhanDay23
#TiadaKaffahTanpaKhilafah",4
"RT @f___cirah: @TheUsopIbrahim Kang aku ckp org kata aku pick me girl.. tapi lelaki, percayalah masih ramai wanita di luar sana yang tidak…",4
"Rutan Pasangkayu Giatkan Ceramah Agama untuk Warga Binaan di Bulan Ramadhan
@rutanpasangkayu
#KanwilSulbar
#KumhamSulbar 
#KanwilKemenkumhamSulbar
#RutanPasangkayu 
#Rupaska 
#RutanKelasIIBPasangkayu
https://t.co/mYEfKCFIt5",4
"https://t.co/tLn4vmlcLR
Penjelasan :
Peperangan Israel terhadap Palestina atas wilayah disebut tanah Perjanjian Musa adalah pendekatan sejarah. Tetapi para Nabi datang dengan pendekatan agama.

Fakta penjajahan dihilangkan meskipun salib adalah cara memusnahkan para Nabi.",4
"Ceramah &amp; Diskusi Agama Tingkatkan Iman &amp; Taqwa WBP Rutan Pasangkayu
@rutanpasangkayu
#KanwilSulbar
#KumhamSulbar 
#KanwilKemenkumhamSulbar
#RutanPasangkayu 
#Rupaska 
#RutanKelasIIBPasangkayu
https://t.co/hpGMD3UWvB",4
"@budimandjatmiko Ketika hakekat ber 'AGAMA' hanya sebatas 'RITUAL' belaka, semua akan sama, manusia akan menjadi 'PRIMITIF' kembali dengan jubah PERADABAN.",2
"@Stev3n_Peg3l Bukan rasis ya.
Ini kok orang nggak malu gitu semenjak ini masuk di pemerintahan semua serba rugi dan nombok.
Apa sesama suku dan marga nya gk ngingetin gitu ya.?
Hiiiiiiiii",2
"Ada orang belain agama di hina begini � tapi kalo idol mah boleh ya kak, agama mah dimatamu gaada harganya kan? segini aja di bilang jauh dari agama, hayooo jadi siapa yg judgemental? https://t.co/tKqM9czagA",4
"Rutan Pasangkayu Giatkan Ceramah Agama untuk Warga Binaan di Bulan Ramadhan
@rutanpasangkayu
#KanwilSulbar
#KumhamSulbar 
#KanwilKemenkumhamSulbar
#RutanPasangkayu 
#Rupaska 
#RutanKelasIIBPasangkayu
https://t.co/dSG4ANtePK",4
dalam agama pun dah ajar kalau dah tau tak mampu kahwin tu..puasa lah�‍♂️. entahlah apa yg payah sgt https://t.co/QpjzF4pWzy,4
"Charge Keimanan, Warga Binaan Rutan Pasangkayu Dengarkan Ceramah Agama di Bulan Ramadhan
@rutanpasangkayu
#KanwilSulbar
#KumhamSulbar 
#KanwilKemenkumhamSulbar
#RutanPasangkayu 
#Rupaska 
#RutanKelasIIBPasangkayu
https://t.co/VatNNffgu1",4
RT @ibjela: Kita semua ni banyak sangat makan. Hidup utk makan. Dah jd hamba nafsu makan. Sehari nak makan 8 kali kalau boleh. Dapat ayam g…,4
"Rutan Pasangkayu Giatkan Ceramah Agama untuk Warga Binaan di Bulan Ramadhan
@rutanpasangkayu
#KanwilSulbar
#KumhamSulbar 
#KanwilKemenkumhamSulbar
#RutanPasangkayu 
#Rupaska 
#RutanKelasIIBPasangkayu
https://t.co/6QcLHmTDXr",4
"@vi_triasari dia muslim kan? terlepas muslim apa bukan, kalo orang paham sama agama gak mungkin dia begini. as a mosleem gw gak meyakini bahwa agama selain islam adalah agama yang diterima Tuhan tapi as a human gw percaya nilai2 dan agama lainnya baik semua.",2
"RT @Bongkar2_07: @OposisiCerdas Usul pengurus organisasi anda diisi dari lintas agama dan kepercayaan
1. semua perwakilan ormas Islam . NU,…",4
"Charge Keimanan, Warga Binaan Rutan Pasangkayu Dengarkan Ceramah Agama di Bulan Ramadhan
@rutanpasangkayu
#KanwilSulbar
#KumhamSulbar 
#KanwilKemenkumhamSulbar
#RutanPasangkayu 
#Rupaska 
#RutanKelasIIBPasangkayu
https://t.co/6TbzyYYTDJ",4
"Rutan Pasangkayu Giatkan Ceramah Agama untuk Warga Binaan di Bulan Ramadhan
@rutanpasangkayu
#KanwilSulbar
#KumhamSulbar 
#KanwilKemenkumhamSulbar
#RutanPasangkayu 
#Rupaska 
#RutanKelasIIBPasangkayu
https://t.co/NY2RVrOkOr",4
"Perkuat Iman Warga Binaan, Rutan Pasangkayu Gelar Ceramah Agama di Bulan Ramadhan
@rutanpasangkayu
#KanwilSulbar
#KumhamSulbar 
#KanwilKemenkumhamSulbar
#RutanPasangkayu 
#Rupaska 
#RutanKelasIIBPasangkayu
https://t.co/7r52MM2xfs",4
"Charge Keimanan, Warga Binaan Rutan Pasangkayu Dengarkan Ceramah Agama di Bulan Ramadhan
@rutanpasangkayu
#KanwilSulbar
#KumhamSulbar 
#KanwilKemenkumhamSulbar
#RutanPasangkayu 
#Rupaska 
#RutanKelasIIBPasangkayu
https://t.co/hIWRlgASqn",4
"RT @malakmalakmal: Semua sibuk karena standar Aqil baligh yang diajarkan agama diabaikan, malah konsep adolescence ala Barat yang dipakai.…",4
"Pangdam V/ Brawijaya gagas pesantren kilat bagi prajurit TNI AD

Selain memiliki fungsi tempur juga senantiasa memegang teguh nilai² agama dalam setiap melaksanakan tugasnya.

Bagusss nih Pangdam V Brawijaya https://t.co/hjwsycppP7",4
"Charge Keimanan, Warga Binaan Rutan Pasangkayu Dengarkan Ceramah Agama di Bulan Ramadhan
@rutanpasangkayu
#KanwilSulbar
#KumhamSulbar 
#KanwilKemenkumhamSulbar
#RutanPasangkayu 
#Rupaska 
#RutanKelasIIBPasangkayu
https://t.co/U7Q5xU9Ivh",4
"Perkuat Iman Warga Binaan, Rutan Pasangkayu Gelar Ceramah Agama di Bulan Ramadhan
@rutanpasangkayu
#KanwilSulbar
#KumhamSulbar 
#KanwilKemenkumhamSulbar
#RutanPasangkayu 
#Rupaska 
#RutanKelasIIBPasangkayu
https://t.co/pei1AoT239",4
"Tingkatkan Kerohanian WBP, Rutan Pasangkayu Gelar Kegiatan Ceramah Agama
@rutanpasangkayu
#KanwilSulbar
#KumhamSulbar 
#KanwilKemenkumhamSulbar
#RutanPasangkayu 
#Rupaska 
#RutanKelasIIBPasangkayu
https://t.co/b3g3BHJaoV",4
@Anggita_lung Lawan hoax kadrun,2
"@budimandjatmiko Bud, mau angkat sara sekarang?
Menurut saya, sebagai salah satu 98, lu bisa lihat dulu asal mula, jgn hanya sepenggal.
Atau lu juga imbangi dengan kasarnya yg dari agama lain nyerang islam, atau lu bagian dari yg tidak suka dengan islam?",2
"Perkuat Iman Warga Binaan, Rutan Pasangkayu Gelar Ceramah Agama di Bulan Ramadhan
@rutanpasangkayu
#KanwilSulbar
#KumhamSulbar 
#KanwilKemenkumhamSulbar
#RutanPasangkayu 
#Rupaska 
#RutanKelasIIBPasangkayu
https://t.co/4CHTVPGhY3",4
"@saythenameay Alim ulama' akan terus menerus teguh dijalan agama biar cabaran bertali arus, ranjau onak duri, lautan api
Xde gentar setakat kritikan.Bahkn mmg perjuangan dijanjikan pasti dtg hinaan cercaan makian
Keje² cybertrooper xturun darjat kmuliaan ulama'.Mereka hanya londeh diri sendiri",4
"gue ga tau ya lo mikir gini krn lingkungan, agama atau apa tapi he's a grown man, dia bebas punya pilihan fashionnya sendiri asal gak CA. tubatu jg udah bbrp kali pake genderless fashion dan pada biasa aje � yeonjun dah pernah blg gini jg, ga semua hal fans bisa ngatur ya https://t.co/pbkk75Yi9H https://t.co/BwXGhX9mKk",4
@meila_lef @Maudy_Kadrun Bos ya,2
"Tingkatkan Kerohanian WBP, Rutan Pasangkayu Gelar Kegiatan Ceramah Agama
@rutanpasangkayu
#KanwilSulbar
#KumhamSulbar 
#KanwilKemenkumhamSulbar
#RutanPasangkayu 
#Rupaska 
#RutanKelasIIBPasangkayu
https://t.co/RqwGGrZPEa",4
"Perkuat Iman Warga Binaan, Rutan Pasangkayu Gelar Ceramah Agama di Bulan Ramadhan
@rutanpasangkayu
#KanwilSulbar
#KumhamSulbar 
#KanwilKemenkumhamSulbar
#RutanPasangkayu 
#Rupaska 
#RutanKelasIIBPasangkayu
https://t.co/A4WQZfobdk",4
"Agama Shah Rukh Khan Jadi Sorotan, Kedua Orang Tuanya Harus Meninggal https://t.co/2bfumuGZez",4
"Tingkatkan Kerohanian WBP, Rutan Pasangkayu Gelar Kegiatan Ceramah Agama
@rutanpasangkayu
#KanwilSulbar
#KumhamSulbar 
#KanwilKemenkumhamSulbar
#RutanPasangkayu 
#Rupaska 
#RutanKelasIIBPasangkayu
https://t.co/DEfC6wyKrF",4
@fvcktherulessss @tanyarlfes Kacau 43k masih di embat dan berkedok untuk agama alias sedekah�,4
"Tingkatkan Kerohanian WBP, Rutan Pasangkayu Gelar Kegiatan Ceramah Agama
@rutanpasangkayu
#KanwilSulbar
#KumhamSulbar 
#KanwilKemenkumhamSulbar
#RutanPasangkayu 
#Rupaska 
#RutanKelasIIBPasangkayu
https://t.co/7f3BBLy4rs",4
"RT @Dendolionkuat: @tanyakanrl Ga, mau bodo amat dah dibilang rasis dah tp gua ga siap sm kenyataan ini � jelek semua anjir pangeran jg kek…",4
Kadrun sudah bacot pelakunya non muslim yang iri sama muslim karena kaya raya� https://t.co/S4rIGkwiPt,2
RT @107aWvS: bagus banget ini. agak senada dengan kata2 guru agama gw waktu SMP (Pak Wayan): "siswa/i itu malas belajar karena kecapean. ka…,4
@whosgunwook ya allah baru belajar agama lgsg nyetel lagu religi ��,4
@assmodehoes @tanyakanrl Ngga rasis tp ngatain aktornya.... Pdhl klo ngga suka tinggal skip filmnya aja kok ga usah ribet apalgi smpe ngirim ke base yg udh tau ujung2nya bakal bnyk yg ngatain si aktor hadeh,2
RT @averhocarambola: @tanyakanrl Bosen anjg ini mulu lagian lu sengaja kan ngirim menfess gni ? Udh tau banyak yg rasis ke aktornya dan kom…,4
"@tanyakanrl coba sebelum memutuskan pindah pelajari agama Islam kayak kamu belajar agama kristen, dgn kedalaman yang sama

jgn liat Islam dari orangnya, tp ajarannya, sorry nih tp sepertinya dirimu sama seperti diriku, Islamnya krn keturunan, bukan pilihan. coba scr sadar pelajari islam dlu",4
"@tanyakanrl Ya kamu siap gak nerima konsekuensinya? Meskipun kepercayaan itu datangnya dari hati, tapi kenyataannya sulit bgt buat menerima keluarga terdekat pindah agama tuh. Serius:')
Coba kamu pikir² lagi ya, sambil kamu kaji lagi ilmu islam yg dulu kamu pelajari",4
"RT @gtogar: Jadi sekarang, yang menjadi pertanyaan adalah; mengapa koq bisa menikah berbeda agama? Itukan sudah beda ideologi?
Ya, menikah…",4
"RT @hanfadh17: @tanyakanrl Sejauh ini kamu di Islam gimana, Nder? Sudahkah kamu melakukan pendekatan yang sama dengan pendekatan yang kamu…",4
"RT @forjakeu: Keamanan Papua Menjadi Tanggungjawab Kita Bersama

Masalah keamanan wilayah menjadi tanggungjawab bersama. Baik unsur TNI/Pol…",4
"RT @Danki_Cebong: 13. Membuat malu agama.
14. Membuah kacau negara.
15. Mudah menebar fitnah dan hoax.
16. Moral bejat dan jahat.
17. Tidak…",4
@GunawanAryaPutr @KPK_RI gue nggak abis pikir yah si saut sitomorang itu belain kadrun anies.. gue yakin tuh si saut sitomorang itu batak nya batak ngentooott,3
RT @hzzim: pompuan yang pandai agama ni takkan persoal benda benak macam tu.,4
"RT @Catatan_ali7: KENAPA LU HAPUS NYET @The_RedsIndo ?

Mau LOMPAT PAGAR Lagi ?? 

Gak kapok kapok AGAMA Lu jadikan Bahan Bercandaan......…",4
"@tanyakanrl ga, bomat dikatain rasis. terlanjur kecewa berat �",4
"@kegblgnunfaedh Aku jg menanyakan hal yang mirip. ""Om, kenapa mamaku ditidurin di situ? Jangan di tutupin mamaku.""
Awalnya aku gk ngeh konsep kematian. Bahkan pas mamaku di kafani aku pikir mamaku lagi kasih contoh ambil nilai kakak-kakak smk (mamaku guru agama aku sering ikut ngajar) ternyata..",4
"@florieliciouss @MuhiqR @genx36545403 @prabowo @Gerindra @DatukPanduto_ @choymarkochoy @xix0_3 @dianekasapta5 @florieliciouss kan sekarang partai ayah udah jadi pengumpul pembenci Agama Islam dan Ulama.
Mereka tau dimana harus melabuhkan diri. Ya ke Ayahhh laahhhh ��� https://t.co/kqOkbvLS21 https://t.co/CP434TMuBU",4
"RT @kangenband123: Mohon jangan bawa bawa indonesia drun.

Kadrun aja yang butuh anies, gw kagak�",2
"Zakat maal artinya zakat yg 
dikenakan atas segala jenis harta yg secara zat maupun substansi perolehannya tidak bertentangan dengan ketentuan agama

#ZakatTHR #RamadanDariHati",4
"@markzenchildx @Thinkaboutzee7 @Nunugelo_ @infotwitwor_ @kalanefa @thvkez bela fandom udah kaya bela agama, ga waras.",4
"Rasanya bukan propaganda. Sebahagian muslim memang ada yang keras bahkan sesama muslim dituduh kafir (ada implikasi penghalalan darah).

Kadang kita hanya perlu akui dan melawan aliran extrimis dan rasisme yang mengaitkan dengan agama secara konsisten. https://t.co/P8c5MGZrOH",4
"RT @perameow: @tanyakanrl Unpopular opinion 

Selama niatmu bukan mau pindah atau memperdalam agama islam mending gak usah nanya di base. K…",4
"RT @boskecyil: @tanyakanrl dari dulu koleksi ariel di rumah, sampe udh gede sekalipun kalo liat ada barang yg berbau ariel pasti pengen bgt…",4
"@Msimsims2ND @Haidararrash Ya gak apa2, kalo menurut kitab suci di agama anda, kita termasuk domba tersesat, itu hak anda, 

Didalam Islam, Orang yg menolak kebenaran ajaran Islam ya disebut Kafir...

Lah Kok protes?!",4
"@andri_parcox @LokalPendaki Si paling memakmurkan bulan suci, kaya yg lain gada yg agama Islam aja. Taro tuh Toa 2 biji pas depan pintu rumah elu. Nikmatin. Kan cuma 30 hari. Jangan cm bs ngomong aja kl ternyata rumah elu jauh dari mesjidnya.",2
"RT @0xDunz: @Islamic_Coin Jangan pernah bawa bawa agama kedalam crypto , kalau rug bisa hancur tuh pada nyalahin agama",4
"Hindu, Ahimsa, dan Kekerasan Kitab Suci https://t.co/ZSouWVQPHO",2
"@fedtriyahya @syahirnomic Idea yg mantap.. simple, tp mungkin lupa utk terfikir.

Kalau betul2 nk hidupkan agama,  perbanyakkan kemudahan di sekitar masjid, situ jd sentral... Itu slh satu caranya..

Bukan hidupkan agama dgn sekadar ceramah yg kdg2 jd medan menghentam org.",4
"RT @gtogar: NIKAH BEDA AGAMA
Boleh apa tidak?
Mengapa menikah?
1. Untuk mendapatkan keturunan. 
2. Untuk meningkatkan derajat dan status so…",2
"KAJIAN KEAGAMAAN | Agama Islam

Hari, Tanggal : Senin, 3 April 2023
Waktu : 16.00 Wita - Selesai
Tema : Niatku Adalah kekuatanku
Pemateri : Ustadz Irfan Maulan
Lokasi : Musholla Naval Lt.Ground

#NavalNavalNaval
#JayalahPerkapalanu https://t.co/xT7fzRN1v9",4
"RT @mk_cares: Selain melakukan penculikan dan pembunuhan terhadap tokoh2 agama, PKI juga berniat untuk mengambil alih keraton Jogja dan men…",4
@Maudy_Kadrun Kasihan di cuekin.....,2
@kualaflame @faizkasmann @AkeemSharyzal Bila kecik2 mak bapak xsekolahkn agama gini lah jadinya. Ikut sedap tgn je tulis. Kesian.,4
"Zakat itu sendiri terdiri dari 2 jenis, zakat fitrah dan zakat maal. Udah pada tahu bedanya apa? 

Zakat Maal berarti zakat yang dikenakan atas segala jenis harta, yang secara zat maupun substansi perolehannya tidak bertentangan dengan ketentuan agama.
#ZakatTHR #RamadanDariHati",4
"waspada provokasi negatif terkait Presidential Threshold.

#tidakadapenundaanpemilu #Pemilu2024AmanDamai #DukungPresidentialThreshold https://t.co/DGZrGjHPkU",4
"RT @AremaNita__: Pak @ganjarpranowo
Mohon ijin menyampaikan venomena predator sex di lembaga pendidikan berbasis agama terjadi di wilayah b…",4
"RT @sicfallacy: Selama-lama ni sejak dari zaman awal Islam cerap anak bulan pada 29 Ramadan. 

Semacam ada yang nak salahkan hukum agama at…",4
"@PartaiSocmed Klo cuma aspirasi yg tidak pasti,ikut demo aja��.",3
@amer7211 terbaik...nabi pernah dihalang masuk mekah..oleh org kafir ..tanya pulak apa beza.. contoh israel sekat umat islam ke masjid ..jabatan agama sekat kuliyah masjid apa beza?,4
@TheUsopIbrahim pendek akal perempuan ni. sedih ilmu agama cetek mcm ni.,4
"sebenarnya pergi ke club itu hal biasa, cuma byk provokasi makanya bikin ga tenang. sejak kapan pergi ke club jdi sebuah tindakan kriminal. https://t.co/FSHQB5naUH",4
"Memang lakik binik sama, provokator https://t.co/8DMjuRyUwh",4
"@Webee_reborn Salah survey kali, yg disurvey kadrun apa cebong.  Kayaknya sih si .... u know lah.",2
@radixwp @Tboyke @hasmibakhtiar Dan skrng Israel banyak diisi orang mabok agama. Tuh liat aja Koalisi Netanyahu isinya orang konservatif beragama dan para pendukung Israel skrng jg kebanyakan mendukung Israel karena bangsa pilihan �,2
"@Fauzi56100765 @cocor_bangor2 Betul waspada terhadap
1) PKI berkedok Sosialis, Atheis.
2) HTI, FPI, JI, berkedok agama Islam,

Dan semua mereka (PKI, HTI, FPI, JI ) itu radikalis dan bahkan pendukung, ada juga anggota teroris mau menghancurkan Indonesia, dan ideologi Pancasila.",4
"RT @Miduk17: Ini sudah KETERLALUAN, ormas MENGANCAM akan terjadi PERANG AGAMA

Padahal, Wawan DITAHAN dengan delik yg jelas. Dia membubarka…",2
"@islah_bahrawi Penipu itu teriak teriak atas nama agama padahal cari nafkah dunia.
Hasilnya agama tercemar",2
"Andai ya Pelestina yg pertama mengakui Indonesia merdeka terrups si kadrun mau apa?

Apa kurang selama ini pembelaan Indonesia kpd Palestina. https://t.co/f6wfP8g4XL",2
"RT @drzul_albakri: Dunia Barat sebahagiannya sering menggambarkan Islam sebagai agama yang bengis, kasar, tidak berperikemanusiaan dan keja…",2
"@Perspektif_Jack Betulllll....mana agama aing deui nu di jarualan, kl giliran buat kampanye sarung dan peci jadi budaya betawi kerudung jadi mantila, giliran nu make peci sarung ma kerudung kriminal rusuh cabul auto ISLAM hahahahaha...bagong pisan agama aing dikekeyek wae",2
RT @VIVAcoid: Tokoh Agama Hindu Paling Anti Muslim Perintahkan Rebut Makkah dan Kabah https://t.co/Mnbgd8pYJj,2
Ada yaa aki2 katanya pemuka agama nyuruh anak2 cium bibir dan isep lidahnya. ini masuk child molester bukan sii? Pen lempar bunga pake potnya sekalian ���,2
@bachrum_achmadi Dasar kadrun otak seupil � https://t.co/0JhSp52LyK,2
@__AnakKolong Kadrun mana ada yg pinter rata2 bloon dan tulul males baca apalagi belajar pantes aja ngeluh susah terus hidupnya,2
"RT @DiptraD: @HidayatNatari Fanatik agama silahkan, tapi Goblok jangan boss.. Negara pertama yg mengakui kemerdekaan Indonesia adalah MESIR…",2
"@HelmiFelis_ Alhamdulillah hakim pengadilan tinggi dki ya bukan kadrun sehingga memutus dgn adil membatalkn putusan pengadilan negri jakpus soal tunda pemilu.
Sbtul ya kita curiga jgn2 putusan pn jakpus itu untuk merusak demokrasi indonesia dn merusak keutuhan bngsa itu prilaku kadrun.",2
@PFTee @vanlith_gl @pendetaGL Yang menciptakan windows adalah orang kristen maka dari itu ada shortcut. Bayangkan kalau yg menciptakan agama sebelah betapa ruwetnya aplikasi komputer �,4
"RT @Vitabliss2: @tanyakanrl Mimin MENGGIRING ORANG"" KONOHA BUAT rasis GOBLOOOOKKKK!!!! 
NIH DENGERIN https://t.co/kLU0CBQWCg",2
"@__AnakKolong Kadang bingung dgn pola pikir kadrun yg nyebut Palestina yg Ix ngakui kemerdekaan Indonesia. Lha th 1945 Palestina blom ada, kemderkaannya jg baru deklarasi sepihak th 1988 &amp; blom diakui semua negara di dunia, jg belum ada legitimasi dr PBB. Kadrun belajar sejarah dimana yak?��",2
"@fajarnugros ""kamu kadrun radikal radikul""
""kasi solusi makanya, jangan cuma protes""
""nyinyir banget jadi rakyat, kaya lebih ahli aja ngurus negara""

template yang bakal dipake sama anak didik kakak pembina buat nanggapin postingan lu bang

yang fans garis keras pemerintah juga bakal make

�",2
@Maudy_Kadrun @HelmiFelis_ @ronysihotang1 Serem banget bang..... Jangan2 masi sodaraan sama si tukang hoax dokter tifu....,2
@RheaZhary @jokowi Kadrun..kadrun,2
@kompascom Sagat memalukan kelakuan Kadrun 1 ini pura pura ibadah tpi niatnya maling. https://t.co/T6iCmhcyHb,2
@keuangannews_id @fahiraidris Ngeles aja lo jink kadrun pere banyak bacot cot cot ���� https://t.co/onZKlt9xFJ,2
RT @rifqiazizian: Secara lantang mas Anas menyebut ada skenario besar yang dibuat untuk 'menyelesaikan' karir politik seorang Anas dg menje…,4
@Rickrockrickro @jokowi Ada kadrun ngamuk��,2
"Sbb tu culture tourism ni valid dgn negeri yg x de pas. Sbb yg install pemikiran agama x selari dgn budaya ni puak pas jugak. Sbb tu culture melayu coverted jd culture arab badawi, baju raya pakai baju traditional bangladesh. https://t.co/Zp6t8Ch18b",2
@RandiAg61408925 @yusuf_dumdum PKI sekarang itu adalah kadrun 212��,2
"Hahahahahahahah, KADRUN paling paham https://t.co/OVTGjlHhIA",2
@Maudy_Kadrun Kerjaan ku cape ... butuh tenaga yg kuat ... panas2an ... centeng sana sini ���naik turun��bolak balik .. mainan ama becek haduuuuhhh gag cocok buat eneng ���,4
"RT @VeritasArdentur: Yakin loe, orang rasis dg obsesi pemerkosaan kek si @rzlhmdfz ini, HRD gak perlu tau? https://t.co/yJe4QWBu8p",2
@bujangkinangan @HardiAhmad Tolol. Bukan soal agama ini nyet. Ini soal kemanusian goblok kok diumbar. Umpetin biar tuhan ama setan aja yg tau lu goblok,1
@7Figureauthors Eloe cari nafkah dari hasil bahas dan nyinyirin agama islam ya ... �,2
Dogma kacung manusia Gurun agama biadab @mohmahfudmd @MajelisUlamaID @MUIPusat @Kemenag_RI @DPR_RI @Itjen_Kemdikbud @kemkominfo @PolhukamRI @Kemendagri_RI @jokowi @nadiemmakarim @Kemdikbud_RI @na_dirs @DivHumas_Polri @KomnasHAM @aagym @BNPTRI @KPAI_official @ListyoSigitP? https://t.co/8OWvMBLlBR,2
Silahkan salahkan si pemuka agama yg khilaf itu. Tapi jangan agamanya.,2
"�� : “iyaa aku tau cinta itu buta, tapi minimal mandang agama kek tolol”
Me : “kan BUTA”✌️��‍♀️����‍♀️�",2
@GodzilaTampan @budimandjatmiko Akhir nya cuma bisa ngerespon begini tanpa libatkan agama nya. Tapi coba bayangin kalau yg di SS cuma bagian respon sy doang ? Apa yg ada dikepala orang � https://t.co/Qu9s923jAU,2
Dogma kacung manusia Gurun agama biadab @mohmahfudmd @MajelisUlamaID @MUIPusat @Kemenag_RI @DPR_RI @Itjen_Kemdikbud @kemkominfo @PolhukamRI @Kemendagri_RI @jokowi @nadiemmakarim @Kemdikbud_RI @na_dirs @DivHumas_Polri @KomnasHAM @aagym @BNPTRI @KPAI_official @ListyoSigitP? https://t.co/fPMA1CAZTE,2
"RT @mechiko09: @agama_nusantara Ngapain MUI lebakaran jenggot....
Takut datamu ttg umatmu gak valid lagi n takut jadi gak mayoritas lg...
U…",2
"RT @rindu_kuhilang: Malam ini gua off hunting akun PL.....lg mau ngeladenin anak-anak ayah yg tiba-tiba jd Kecebong rasis! 
Abis wan ABUD,…",2
@cimandawang Awas bang nanti dituduh rasis,2
@Tsubasa0zorro "saudara rasis",2
"RT @an_ti_ka_drun: sdh bisa dipastikan bahwa capres yg didukung oleh
FPI
abdul somad
bahar smith
HTI
PKS
Rizik
Kadrun dan sejenisnya
adalah…",2
"RT @rindu_kuhilang: Ada cuitan dgn caption RASIS koq dibilang baper!
Dasar Kecebong RASIS! �",2
@SBasturi73957 @MurtadhaOne1 @KomnasPerempuan Lihat gubernurnya dari partai mana. Kalau dari partai orange jangan harap provinsi kalian maju��. Selama partai orange berkuasa partai pemerintahnya kembali ke zaman batu karena partai orange cuma jago jualan agama sedangkan kerja membangun daerah masih belum bisa,4
"RT @amzrdib: @JamalThaRebel tu sbb jgn minum bnyk sgt, kat dah keliru dgn agama sendiri. kot2 esok kau mati, ramai gembira aku rasa. sbb me…",4
RT @mansurmhd02: @MurtadhaOne1 @KomnasPerempuan Kelakuan penganut agama memang menyedihkan.makanya aku dukung orang mau jd ateis atau agnos…,2
@FANCEZ07 @soekmo_tan @hamsuryas @KompasTV Emang knp kl papua?kenapa lo benci papua?kenapa kl yg jelek2 selalu kau sama kan sm papua?RASIS lo,2
"Makanya perhatikan warga nya pak supaya jangan di lecehkan oleh iblis iblis yg berkedok agama, jangan bapa mikirin rakyat palestina yg tdk memberikan kontribusi apa apa. https://t.co/d9eCt7APYI",2
RT @Sukardi2017: Watak asli kadrun. https://t.co/NOtlcw0kQb,2
"@f_fathur @islah_bahrawi ���..
Saran saya jangan diskusi sama mantan napi penipuan...
Itu sama saja merendahkan diri bang @f_fathur sendiri..
Lebih elegan bila diskusi sama mantan napi maling ayam, judi online, koruptor atau penista agama .. ���",2
@warenk71853443 @DaengWahidin2 Akun ternakan....ciri khas kadrun......kalo dicek lagi biasaanya pasti follower porno2. Kadrun kan ngacengan,2
"@Maudy_Kadrun @meila_lef Harap maklum Maudy, saat itu aku lagi ngumpet..
Perang² nya beneran perang, antara dikau dan diri nya..
��.. jgn sampe tau sama Bu eReTe @meila_lef ..

Iyaaaa.??
Mangap Maudy, ini aku emplow e_yuhuuu.. �..
���..✌️��",2
@MurtadhaOne1 @KomnasPerempuan Kelakuan penganut agama memang menyedihkan.makanya aku dukung orang mau jd ateis atau agnostik drp menganut agama jadinya kelakuannya bajingan.,2
